time,open,high,low,close,volume,spread
2025-12-24 17:00:00,4464.8,4474.98,4461.8,4474.69,3718,21
2025-12-24 17:15:00,4474.72,4476.48,4461.5,4470.05,3508,21
2025-12-24 17:30:00,4470.07,4472.71,4449.79,4453.0,3601,21
2025-12-24 17:45:00,4453.02,4460.84,4448.43,4458.46,3509,21
2025-12-24 18:00:00,4458.49,4471.15,4455.91,4466.27,2939,21
2025-12-24 18:15:00,4466.25,4468.93,4464.05,4468.45,2501,21
2025-12-24 18:30:00,4468.5,4476.73,4467.29,4475.28,2818,22
2025-12-24 18:45:00,4475.31,4478.11,4472.07,4476.8,2460,21
2025-12-24 19:00:00,4476.77,4487.73,4475.47,4483.55,2765,21
2025-12-24 19:15:00,4483.54,4484.8,4476.16,4477.94,2667,28
2025-12-24 19:30:00,4477.89,4483.12,4477.28,4479.44,2397,27
2025-12-24 19:45:00,4479.5,4483.65,4479.31,4480.59,2101,23
2025-12-24 20:00:00,4480.61,4481.55,4477.33,4477.93,1326,23
2025-12-24 20:15:00,4478.06,4482.49,4477.96,4480.67,1094,25
2025-12-24 20:30:00,4481.05,4482.13,4479.0,4479.48,530,21
2025-12-26 01:00:00,4486.88,4490.43,4482.2,4488.96,1537,29
2025-12-26 01:15:00,4489.02,4499.78,4487.77,4497.5,1710,30
2025-12-26 01:30:00,4497.51,4498.92,4487.94,4496.03,1485,32
2025-12-26 01:45:00,4495.97,4499.54,4491.86,4495.01,1401,33
2025-12-26 02:00:00,4494.98,4505.62,4492.29,4503.27,1702,29
2025-12-26 02:15:00,4503.33,4507.1,4501.46,4506.81,1505,28
2025-12-26 02:30:00,4506.78,4508.04,4504.2,4507.55,1974,23
2025-12-26 02:45:00,4507.72,4517.81,4506.36,4517.7,2169,23
2025-12-26 03:00:00,4517.75,4531.25,4507.97,4510.1,3830,29
2025-12-26 03:15:00,4510.05,4518.24,4507.0,4510.14,3269,25
2025-12-26 03:30:00,4510.13,4515.56,4497.53,4506.88,2935,23
2025-12-26 03:45:00,4506.93,4507.5,4499.91,4503.85,2847,23
2025-12-26 04:00:00,4503.82,4507.73,4498.44,4506.41,2903,23
2025-12-26 04:15:00,4506.37,4509.81,4501.65,4502.12,2166,23
2025-12-26 04:30:00,4502.05,4502.34,4492.35,4499.26,2928,23
2025-12-26 04:45:00,4499.24,4508.71,4498.52,4508.68,2771,23
2025-12-26 05:00:00,4508.61,4511.88,4501.31,4511.85,2487,24
2025-12-26 05:15:00,4511.83,4513.54,4502.92,4502.94,2243,23
2025-12-26 05:30:00,4503.07,4503.7,4497.51,4502.82,2365,23
2025-12-26 05:45:00,4502.83,4505.74,4500.43,4501.86,1873,23
2025-12-26 06:00:00,4501.83,4509.68,4500.53,4507.8,2048,23
2025-12-26 06:15:00,4507.79,4510.14,4504.72,4509.43,1612,23
2025-12-26 06:30:00,4509.44,4511.61,4505.9,4507.9,1685,23
2025-12-26 06:45:00,4507.89,4511.2,4506.72,4509.02,1267,23
2025-12-26 07:00:00,4509.0,4511.44,4507.43,4509.01,1375,23
2025-12-26 07:15:00,4508.93,4510.15,4506.0,4507.31,1657,23
2025-12-26 07:30:00,4507.66,4514.76,4507.66,4512.24,2626,23
2025-12-26 07:45:00,4512.21,4513.61,4509.73,4509.98,2239,23
2025-12-26 08:00:00,4509.94,4513.62,4508.87,4512.49,2218,24
2025-12-26 08:15:00,4512.52,4518.69,4512.39,4518.4,2000,23
2025-12-26 08:30:00,4518.47,4519.31,4514.84,4518.54,2490,23
2025-12-26 08:45:00,4518.47,4518.47,4508.0,4511.82,2873,23
2025-12-26 09:00:00,4511.63,4515.16,4510.72,4514.4,1628,21
2025-12-26 09:15:00,4514.39,4515.63,4508.23,4509.32,1858,23
2025-12-26 09:30:00,4509.34,4512.9,4508.09,4508.37,1480,22
2025-12-26 09:45:00,4508.35,4511.38,4506.85,4510.94,1799,22
2025-12-26 10:00:00,4510.99,4514.64,4509.61,4514.58,1602,24
2025-12-26 10:15:00,4514.73,4517.35,4514.25,4514.97,1321,21
2025-12-26 10:30:00,4515.12,4517.23,4513.24,4514.54,1399,21
2025-12-26 10:45:00,4514.46,4519.37,4514.09,4518.7,1695,22
